original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
1513,325239195,none,silver,0.25858716785482827,gray,0.2328796716353424,gray,0.23244761287535104
9225,113527642,none,lavender,0.3942902775004991,lavender,0.2721102016370533,pink,0.1503294070672789
387,317978878,none,lavender,0.5569422776911076,lavender,0.3800312012480499,salmon,0.0249609984399376
10812,111991100,none,brown,0.42700411420022444,purple,0.2229148485226281,gray,0.1385114075551677
8403,113848016,none,crimson,0.32231404958677684,orange,0.23898071625344353,coral,0.18422865013774103
8994,113728153,none,orange,0.8313718278778963,coral,0.08293490253769768,coral,0.03273262228760574
9456,112524095,none,lavender,0.2751689189189189,silver,0.21570945945945946,black,0.19222972972972974
7659,113407966,none,coral,0.359257109692397,dark_green,0.3219674985490424,brown,0.12507254788160185
7451,100685916,none,teal,0.4199531016840759,lavender,0.18695374120656577,royal_blue,0.13813685781283308
8768,112524386,none,lavender,0.47139230619019723,sky_blue,0.3680921694981449,sky_blue,0.07166569029486429
9269,112592864,none,salmon,0.33704824072599904,crimson,0.20219710237223373,orange,0.19933131666932016
11026,112575888,none,brown,0.3054027822711097,black,0.2788741507602718,silver,0.17599482368165642
8649,109294516,none,silver,0.24120689655172414,royal_blue,0.22258620689655173,crimson,0.18948275862068967
2531,325098804,none,silver,0.3888888888888889,silver,0.21934484285081896,gray,0.10624169986719788
10752,113738028,none,silver,0.4185159500693481,pink,0.38730929264909847,coral,0.10211511789181692
9751,113546616,none,dark_red,0.3481767180925666,brown,0.20301542776998596,dark_red,0.2009116409537167
10606,112794263,none,gold,0.31435178494002025,crimson,0.2185286891169244,silver,0.21260297730885966
4317,325322510,none,navy,0.642864346949067,gray,0.18124054462934946,silver,0.0680786686838124
7464,104896681,none,dark_green,0.32232379828959007,gray,0.3063992922441758,lavender,0.16263639044529637
11430,112364394,none,navy,0.33296967052149246,teal,0.19834169757800568,lavender,0.17237617281256817
10407,112524319,none,lavender,0.4893330770709206,pink,0.35056698058812225,hot_pink,0.10609263886219489
9652,108415304,none,tan,0.24727992087042533,dark_green,0.23650950653918013,pink,0.17958017364545553
8811,111515402,none,coral,0.3638122032706172,lavender,0.3040267276244065,red,0.1684543696149112
369,316176832,none,brown,0.3082836824908706,brown,0.29675187391889296,tan,0.15548721891216605
7109,112657091,none,crimson,0.2805055906660185,lavender,0.23918327661643168,tan,0.19470102090422947
8017,113777334,none,navy,0.3306423306423306,gray,0.18813618813618813,silver,0.1862056862056862
11200,107328954,none,purple,0.41617922966559984,gray,0.3012912482065997,lavender,0.15152852885994925
9104,109168202,none,silver,0.3534389629096147,gray,0.19391429600288082,green,0.1802304645300684
11006,112309846,none,pink,0.5828092243186582,tan,0.2332761578044597,gray,0.07813988946064418
9042,113630084,none,royal_blue,0.4227923038973853,silver,0.2160828811050814,brown,0.20251603354711395
4814,314312519,none,lavender,0.3558282208588957,khaki,0.254601226993865,tan,0.20398773006134968
12430,114029573,none,crimson,0.3772257967978453,crimson,0.3263504414185246,salmon,0.14289989525662128
1694,306492956,none,navy,0.3406015037593985,silver,0.19649122807017544,lavender,0.19298245614035087
10583,113482886,none,gray,0.3064354307008743,brown,0.3012756198939372,purple,0.19463952988390426
9875,113330671,none,lavender,0.45894909688013136,silver,0.33579638752052543,gray,0.09811165845648605
5083,312568565,none,lavender,0.47427101200686106,lavender,0.33104631217838765,tan,0.08619210977701544
42,311444347,none,salmon,0.30272108843537415,salmon,0.2675736961451247,salmon,0.18764172335600907
8853,100685431,none,olive,0.36216517857142855,dark_green,0.2624627976190476,gray,0.14453125
9890,108691819,none,crimson,0.3753615790369236,salmon,0.1921048153819976,tan,0.15433044070103794
10747,113303737,none,lavender,0.40532061739239555,pink,0.26101141924959215,sky_blue,0.1564813652905007
