feature,coef_female,coef_male,coef_none,max_abs
bc_toiletries,-0.07862404585354121,1.8628961875338987,-1.4388722569829815,1.8628961875338987
bc_deodorants,0.275966609527112,0.630801809508608,-1.1944650533060275,1.1944650533060275
bc_removal,1.0597192324044693,-0.5288254375230411,-0.41202226379151413,1.0597192324044693
desc_lynx,-0.6258219526753724,1.0443734593293812,-0.2943103421583686,1.0443734593293812
bc_period,0.9416920513834406,-0.5393009323989213,-0.2809982550285334,0.9416920513834406
bc_intimate,0.8859267466260872,-0.3554124489439392,-0.411548884248818,0.8859267466260872
bc_gel,-0.5025717702401081,0.8752123248535231,-0.2536751412557124,0.8752123248535231
bc_razors,-0.07794491271379503,0.8255203221302297,-0.5907489747879561,0.8255203221302297
bc_accessories,-0.4256655278428726,-0.24318361755339027,0.7878145587667287,0.7878145587667287
bc_shaving,0.39788963692648754,0.21437026325517983,-0.731225313568379,0.731225313568379
desc_protection,0.703723596186568,-0.19429206931322937,-0.39073248134628363,0.703723596186568
bc_blades,-0.02572997552910394,0.6737594414236563,-0.5500056221819969,0.6737594414236563
bc_products,0.6726354485336291,-0.39771367458320506,-0.15595636058502907,0.6726354485336291
bc_conditioner,-0.26782730727308096,-0.28027833632060073,0.6670710569977194,0.6670710569977194
bc_dine,-0.30417102264555385,-0.22737126733788918,0.6505077033898745,0.6505077033898745
bc_cook,-0.30417102264555385,-0.22737126733788918,0.6505077033898745,0.6505077033898745
bc_marketplace,-0.5358865030820574,0.005571146706711462,0.6492430877163264,0.6492430877163264
bc_skincare,-0.5036458759685568,0.6275856354189616,-0.029581213443684334,0.6275856354189616
bc_toothpaste,-0.26030204209347174,-0.2310768258582504,0.6097538516011786,0.6097538516011786
bc_frozen,-0.3134868389444263,-0.1712262049646472,0.6036784573119219,0.6036784573119219
bc_body,0.12156030636573112,0.45073084756569,-0.6011285810190007,0.6011285810190007
feat_color1_lavender,0.3453465398164461,-0.6001973439344156,0.1413674781988968,0.6001973439344156
bc_deodorant,0.059544989459097,0.4502008232920378,-0.6000127044601747,0.6000127044601747
desc_shave,0.009193469479691806,0.583807280683551,-0.5198133579945862,0.583807280683551
bc_shower,-0.5692677436143834,0.2713105707094115,0.207094671270599,0.5692677436143834
feat_color1_black,-0.28925416679031585,0.5686746982900367,-0.16045511812475347,0.5686746982900367
bc_sprays,0.214991052026937,0.21650850884945766,-0.5493123302624949,0.5493123302624949
bc_care,-0.1766098981433317,-0.31900545700912597,0.5240841363677257,0.5240841363677257
bc_birthday,0.367138046193596,0.10986994449728646,-0.5077531822657424,0.5077531822657424
desc_fragrance,0.19826499076695836,0.19820204205666442,-0.5074843453823629,0.5074843453823629
desc_deodorant,0.13798173670124067,0.25548071101694997,-0.501466864997305,0.501466864997305
bc_supplements,0.49829075472242323,-0.018349826548468562,-0.3740309773159009,0.49829075472242323
bc_sets,0.35854329985417516,0.05071824623763139,-0.4863852718399134,0.4863852718399134
bc_baby,-0.321892513363607,-0.04511811495681442,0.48028302589089195,0.48028302589089195
bc_bath,-0.19334151508882355,-0.1771056763753575,0.47851887691169015,0.47851887691169015
bc_antiperspirant,0.09815095222783633,0.2792309656738111,-0.4718917804320641,0.4718917804320641
bc_perfumes,0.17732835559078852,0.15623910253719722,-0.45212725585727026,0.45212725585727026
bc_weakness,0.29172873037349,0.09154616797433786,-0.4477505867633893,0.4477505867633893
bc_bladder,0.29172873037349,0.09154616797433786,-0.4477505867633893,0.4477505867633893
bc_wash,-0.22650077469251853,0.43726617223375763,-0.1017457559474104,0.43726617223375763
bc_aftershaves,0.014982216425508977,0.34171816365655017,-0.4281027976697103,0.4281027976697103
desc_skin,0.3952332528734675,-0.09001796097711193,-0.40382142071897154,0.40382142071897154
bc_sweets,-0.3987481190337595,0.030594030645260093,0.4005054660512701,0.4005054660512701
desc_blades,0.12175989065782632,0.22660929855503878,-0.39979012112712925,0.39979012112712925
desc_gel,-0.15446344813578936,0.39218808541692846,-0.11875922396820292,0.39218808541692846
bc_shampoo,-0.15149850604753745,-0.12220841527081056,0.38993308721025033,0.38993308721025033
bc_foam,-0.19501473614794018,0.3869818582064574,-0.08257311277970958,0.3869818582064574
bc_pet,0.04608578842371087,-0.3710440180462557,0.3028807247841731,0.3710440180462557
bc_entertainment,0.37066245697979966,-0.21390709808002684,-0.1074661385363326,0.37066245697979966
desc_body,0.3551505640435788,-0.0721627866861547,-0.3589695724462941,0.3589695724462941
bc_gift,0.16548665785526798,0.09877476096069068,-0.35317982556905014,0.35317982556905014
desc_vitamin,0.34919523477813413,5.2136445041334545e-05,-0.2926988417451164,0.34919523477813413
bc_wellbeing,-0.10199985020520301,-0.2574639268802263,0.34807666283940825,0.34807666283940825
bc_toys,-0.10354182782804398,-0.1219417948756207,0.3359459106427654,0.3359459106427654
bc_chocolate,-0.29697605359618817,0.014378979845013079,0.3350152614415812,0.3350152614415812
desc_razor,0.02244565325580872,0.33305588769253164,-0.3251675022301788,0.33305588769253164
bc_pads,0.3312004272359553,-0.16003473718033911,-0.06270760797264263,0.3312004272359553
bc_hair,0.24857188519433987,-0.32821622683551743,0.04507104659653313,0.32821622683551743
desc_odour,-0.00941910335111053,0.29598676120607603,-0.32457324911126917,0.32457324911126917
desc_quality,0.3243501470170036,-0.1764405807373445,-0.06882291147806731,0.3243501470170036
bc_christmas,-0.31857644018942116,0.07586530682580701,0.2015187510787848,0.31857644018942116
bc_fragrances,0.10468037869901826,0.14141959205920282,-0.3160843118824231,0.3160843118824231
bc_dog,0.09878147859679963,-0.30370656086767656,0.15244021422239265,0.30370656086767656
bc_multivitamins,0.3027675405729924,-0.011555654985496813,-0.22868219618788208,0.3027675405729924
bc_cat,0.2885585568402464,-0.29357792289289236,-0.028624671553250595,0.29357792289289236
desc_hair,-0.08982930497659582,-0.08356527479942674,0.2923599931143054,0.2923599931143054
desc_frozen,-0.16376356476391782,-0.03724824210422707,0.2874670908879427,0.2874670908879427
desc_fresh,-0.03299622428895952,0.2858600656221039,-0.236034736608764,0.2858600656221039
feat_color1_silver,0.2821689320759306,-0.12606276434197555,-0.0917571963357231,0.2821689320759306
bc_cards,0.27695082938703974,-0.0027543381513311345,-0.2051607077790502,0.27695082938703974
bc_medicines,0.24649523227569034,-0.27369838658546397,-0.01721230008197085,0.27369838658546397
desc_sweat,0.023874155727505845,0.17722818983391828,-0.2728904565413233,0.2728904565413233
desc_spray,0.13147460986506906,0.049482072508580915,-0.26968140005657143,0.26968140005657143
store_2,0.023939308204057513,-0.23729636482645677,0.265171370508899,0.265171370508899
desc_technology,-0.10577263779808772,0.26163880512057147,-0.11300901128965471,0.26163880512057147
desc_clean,-0.18940025354126233,0.25478276590000737,-0.03858124409317111,0.25478276590000737
feat_color1_pink,0.16566443977421036,-0.253238975680022,0.048224451525169104,0.253238975680022
bc_sports,-0.05699218894181359,-0.11988329003599626,0.2451624135151696,0.2451624135151696
desc_designed,0.1116881666612922,0.09307456377059682,-0.24427940967730574,0.24427940967730574
bc_toddler,-0.21821302303013762,0.028859676784112075,0.23865313723215636,0.23865313723215636
desc_product,-0.161436612588107,-0.03332037014952975,0.2355808584740188,0.2355808584740188
desc_anti,0.16124357546201035,-0.004552066804608226,-0.23001108313699123,0.23001108313699123
bc_shop,0.0900855477188414,-0.22950278434246216,0.08292921476427455,0.22950278434246216
desc_place,0.06681916660930516,-0.2261932356858806,0.09246886706157946,0.2261932356858806
feat_color1_navy,-0.17559151706347836,0.22579427447703665,-0.026101314896858113,0.22579427447703665
bc_travel,-0.13685731516160166,-0.042352585793473764,0.22571013748426869,0.22571013748426869
desc_perspirant,0.173141506173965,-0.007058862377617771,-0.22290564551301967,0.22290564551301967
desc_serving,-0.08851717731433645,-0.07071667736654871,0.22032603790905517,0.22032603790905517
desc_br,0.21732833881556274,-0.17208204825470072,-0.1481871864505452,0.21732833881556274
bc_stick,0.21681671464948368,-0.031108807338447793,-0.17903471097299037,0.21681671464948368
bc_vitamins,0.21395763447154617,-0.024741711323362604,-0.1107437981969975,0.21395763447154617
bc_roll,0.21254608653683565,-0.013138894461039493,-0.2043739555973172,0.21254608653683565
bc_health,0.14046203524989218,-0.2066598479710302,0.0748229388877856,0.2066598479710302
store_0,0.15243092560869045,-0.1921920650597569,0.20573269336732813,0.20573269336732813
desc_soft,0.15849822118723209,-0.20182253321136803,0.0053971336815248775,0.20182253321136803
bc_spray,0.09206142864687752,0.06633679812491342,-0.19522130207646454,0.19522130207646454
desc_day,0.13158152992048816,0.028369383663017427,-0.1947458307329514,0.1947458307329514
desc_suitable,0.04508903199015828,-0.1927943427108095,0.13286842023146975,0.1927943427108095
desc_uk,0.18971571962155148,0.0033361819810682784,-0.16548449313302177,0.18971571962155148
desc_use,-0.14485652763262252,-0.018714639244985988,0.1869362657409932,0.1869362657409932
bc_ice,-0.18417748841332254,0.07401899391862521,0.09199642975442172,0.18417748841332254
feat_color1_salmon,0.17928713057358714,-0.06404889277776055,-0.09072997108372821,0.17928713057358714
desc_wash,-0.012240713936540863,0.17907757903561483,-0.14651980868505599,0.17907757903561483
desc_help,0.08459359570592877,-0.17892198939485124,0.054205130226088374,0.17892198939485124
desc_hours,-0.1769910100986183,0.06181893244520376,0.09393532898329116,0.1769910100986183
desc_features,-0.14555249283545704,0.17454358446042237,-0.020564611453125305,0.17454358446042237
desc_non,-0.12028934860068545,-0.02845090973812202,0.1695797163899806,0.1695797163899806
desc_feeling,0.06869776148709097,0.060106776756305186,-0.1628253752525836,0.1628253752525836
feat_color2_lavender,0.13859413607107404,-0.16175588724432438,0.013748763435037576,0.16175588724432438
desc_storage,-0.042348849173219086,-0.07251394618007007,0.16000024298011226,0.16000024298011226
desc_away,0.1553889074635187,-0.11047673484459082,-0.03011475788041516,0.1553889074635187
desc_cm,0.07132686615311044,-0.14153453408135386,0.04952662775888098,0.14153453408135386
desc_ml,0.13903993550233434,-0.032201248259267505,-0.09196032388075746,0.13903993550233434
desc_long,-0.13790186399163298,0.015792061850369337,0.11478047225727032,0.13790186399163298
bc_styling,-0.011716338789840856,-0.0986596960453292,0.13634325300220615,0.13634325300220615
store_1,-0.06386241506486304,-0.06702249457697004,0.1328574561633732,0.1328574561633732
feat_color1_gray,-0.05052355671908847,0.13173589491220455,-0.06708215296383525,0.13173589491220455
bc_milk,-0.056106094158006076,0.13099650353069575,-0.06406268995563252,0.13099650353069575
bc_kids,-0.04839544002982436,-0.06196332579132766,0.13003407071913445,0.13003407071913445
bc_skin,-0.12776803992234412,0.07640973815266193,0.04552232342065786,0.12776803992234412
feat_color1_crimson,-0.07530984208305218,-0.032919371062005646,0.12268226760815187,0.12268226760815187
desc_dry,-0.06752186271369377,-0.039393309076126676,0.12042646918636651,0.12042646918636651
desc_natural,0.05269689886925995,-0.11858582772913845,0.050691807560934075,0.11858582772913845
desc_sure,0.11408196870062261,-0.11757091867140777,0.0032419499167404904,0.11757091867140777
desc_food,-0.06407195623046073,-0.031982399600726415,0.11507726414691015,0.11507726414691015
desc_perfect,0.11401745457612673,-0.07881818738569221,-0.041536953413695114,0.11401745457612673
desc_pet,-0.022327756445923778,-0.07045008691442071,0.11395815266691646,0.11395815266691646
feat_color2_pink,0.11161955436792508,-0.07927420705984196,-0.021625200152139812,0.11161955436792508
bc_beauty,0.033199653039715865,-0.10991292624813705,0.033520822768271605,0.10991292624813705
feat_color1_teal,-0.10922944884165643,0.10151539638455791,0.005231670734146068,0.10922944884165643
desc_irritation,0.03921729215896108,0.03623686112613913,-0.10136994540924206,0.10136994540924206
feat_color1_brown,-0.06325039024990795,0.09744379379934158,-0.02340377793785617,0.09744379379934158
bc_pants,-0.0969520756159328,0.0694185306248305,0.021653438559080123,0.0969520756159328
desc_care,-0.09485328092124476,0.041091205918503786,0.04264618540691295,0.09485328092124476
desc_table,-0.02656091994428801,-0.047417703792624916,0.09427333748311698,0.09427333748311698
bc_party,-0.07761197846344793,-0.008426193535036887,0.09245540243197592,0.09245540243197592
desc_daily,0.061465741031441125,-0.09211372159278362,0.0280943971038811,0.09211372159278362
feat_color1_dark_green,-0.08525651372700521,0.07436683208323182,0.006335438559064066,0.08525651372700521
bc_bags,-0.08366984183307681,0.0017121403420205382,0.08500436333417118,0.08500436333417118
desc_eyes,-0.05872454730177101,0.08477490409933956,-0.017951634898133447,0.08477490409933956
feat_color1_purple,0.07191747906178887,-0.08446019714395037,0.005561136893789442,0.08446019714395037
desc_best,0.03374539201358367,0.04190038321713997,-0.08316363207369955,0.08316363207369955
desc_free,0.005226089269325372,-0.08097812127705967,0.05624073742665796,0.08097812127705967
bc_razor,-0.0012506292454505755,0.08000081240157696,-0.058186385362785836,0.08000081240157696
feat_color1_hot_pink,-0.0014059205674773585,-0.07914363129065506,0.0769843827330783,0.07914363129065506
desc_reach,-0.0014978134448050966,0.07846232388221556,-0.07536800799151622,0.07846232388221556
desc_safety,-0.05005708790465039,-0.01702644752413647,0.07750166572572656,0.07750166572572656
bc_gifting,0.004167371297623036,0.07194349776183974,-0.07690166798983794,0.07690166798983794
desc_children,0.0765045335038601,-0.0302040210931728,-0.041368411354244426,0.0765045335038601
desc_formula,-0.07649464461548316,0.04846079040516627,0.02033071760125347,0.07649464461548316
feat_color1_tan,0.07581835071476212,-0.052215237026673814,-0.013307694015696547,0.07581835071476212
desc_united,0.05270258586345111,0.01247921067813748,-0.07514545278298276,0.07514545278298276
desc_ingredients,-0.07466474157950558,0.05015727587787792,0.012037548595359958,0.07466474157950558
desc_control,-0.07453478229692123,0.029492258047653482,0.032637022146173957,0.07453478229692123
desc_contains,-0.03441749930337716,-0.029737841277520032,0.07328689448433526,0.07328689448433526
bc_minerals,0.07000776213776824,-0.04624268850821328,-0.012352296497706342,0.07000776213776824
desc_label,-0.04298561641781096,-0.012944900520472492,0.0682960169216724,0.0682960169216724
bc_face,-0.0076314743091111855,0.06789427504074227,-0.057431650247254724,0.06789427504074227
desc_data,-0.050510173719908964,0.06775957457389216,-0.010521326428451203,0.06775957457389216
desc_need,-0.043679591430901235,-0.017357483856261305,0.06770299392219585,0.06770299392219585
feat_color2_brown,-0.06754905456722017,0.050189663885688234,0.008876214905336802,0.06754905456722017
desc_kingdom,0.06691395871536582,-0.0032784051304460614,-0.06620723725393136,0.06691395871536582
desc_store,0.014105204470493807,-0.06628494184324127,0.04239009440632342,0.06628494184324127
desc_box,0.006219993943099822,-0.06563355661765413,0.05758444482122037,0.06563355661765413
feat_color1_lime,-0.04007330591385103,-0.010219632893027925,0.06228733499240003,0.06228733499240003
desc_packagetype,-0.04611215323669217,-0.008037719514676295,0.06137747723971053,0.06137747723971053
bc_haircare,0.005692906194364867,-0.06078416345122543,0.06078075007137406,0.06078416345122543
feat_color2_tan,0.017014984506927625,-0.06020081952973138,0.032652423394770196,0.06020081952973138
feat_color2_black,0.0019088062819144032,0.05914339639211623,-0.05931812424970871,0.05931812424970871
feat_color1_royal_blue,-0.033033727667361276,-0.014038261037946455,0.05814685074053254,0.05814685074053254
feat_color1_gold,-0.05577295021065265,0.03323589323305147,0.010895053216844128,0.05577295021065265
desc_party,-0.0548452061729337,0.043032562598853845,0.002042455097042182,0.0548452061729337
desc_supplied,-0.053991381758678444,0.024272769694418248,0.01950584712880036,0.053991381758678444
feat_color2_teal,0.0016799516569487507,0.049592194472659654,-0.053375572677415835,0.053375572677415835
desc_cooking,-0.026158899538823624,-0.013128398257834425,0.052523642617058,0.052523642617058
